iter 00160 | success 0.015 | cost 49.0 | energy 222.8 | actor_loss 0.25379 | energy_loss 911.65329 | reach_loss 330075940.00000 | mean_bound_loss 0.79555 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00020 | elapsed 26.14s
debug 00160 | std_mean 0.5000 | std_min 0.5000 | std_max 0.5000 | done_mean 0.9112 | energy_min_ratio 0.5853 | energy_neg_ratio 0.8169 | e_cons [7.268e+00, 8.000e+00] | first_emin_step 83.36 | act_clip_ratio 0.8650 | act_abs [7.933e+00, 3.600e+01] | act_mean_abs [7.914e+00, 3.549e+01] | act_mean_clip_ratio 0.8626 | clipped_act_abs [9.310e-01, 1.000e+00] | init_energy [-3.999e+02, 2.002e+02, 8.000e+02] | v_reach [-7.110e+04, 1.649e+03] | t_reach [-5.000e+03, 1.394e+03] | reach_clip_ratio 0.6889 | open_ratio 0.0888 | t_done [-3.000e+02, 1.394e+03] | t_open [-5.000e+03, 7.201e+02] | v_open [-6.862e+04, 1.534e+03] | tmin_src done 0 t 199 v -4.968e+04 next_v -5.000e+03 g 2.218e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.641e+02 | adv_open_std 1.902e+02
iter 00161 | success 0.016 | cost 44.4 | energy 148.1 | actor_loss 0.25677 | energy_loss 919.53344 | reach_loss 296427479.20000 | mean_bound_loss 0.29018 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00020 | elapsed 28.15s
iter 00162 | success 0.016 | cost 50.7 | energy 262.8 | actor_loss 0.26124 | energy_loss 1236.52496 | reach_loss 279632288.00000 | mean_bound_loss 0.52732 | entropy 2.1771 | gamma_reach 0.999990 | ent_coef 0.00019 | elapsed 28.48s
iter 00163 | success 0.015 | cost 56.9 | energy 188.8 | actor_loss 0.26924 | energy_loss 1109.42870 | reach_loss 254290270.60000 | mean_bound_loss 0.21996 | entropy 2.1764 | gamma_reach 0.999990 | ent_coef 0.00019 | elapsed 28.72s
iter 00164 | success 0.009 | cost 62.4 | energy 261.7 | actor_loss 0.25872 | energy_loss 938.99269 | reach_loss 241736496.60000 | mean_bound_loss 0.25210 | entropy 2.1760 | gamma_reach 0.999990 | ent_coef 0.00018 | elapsed 28.64s
iter 00165 | success 0.008 | cost 64.8 | energy 286.0 | actor_loss 0.26551 | energy_loss 1180.04632 | reach_loss 237552827.20000 | mean_bound_loss 0.34618 | entropy 2.1758 | gamma_reach 0.999990 | ent_coef 0.00018 | elapsed 28.19s
iter 00166 | success 0.008 | cost 0.9 | energy 14.3 | actor_loss 0.33156 | energy_loss 562.29354 | reach_loss 102779444.40000 | mean_bound_loss 0.38655 | entropy 2.1766 | gamma_reach 0.999990 | ent_coef 0.00018 | elapsed 28.39s
iter 00167 | success 0.007 | cost 18.2 | energy 71.3 | actor_loss 0.29169 | energy_loss 1341.92180 | reach_loss 163081001.40000 | mean_bound_loss 1.90553 | entropy 2.1773 | gamma_reach 0.999990 | ent_coef 0.00017 | elapsed 28.52s
iter 00168 | success 0.010 | cost 44.3 | energy 231.1 | actor_loss 0.29879 | energy_loss 1205.03142 | reach_loss 160711602.60000 | mean_bound_loss 0.70205 | entropy 2.1774 | gamma_reach 0.999990 | ent_coef 0.00016 | elapsed 28.63s
iter 00169 | success 0.037 | cost 92.8 | energy 414.3 | actor_loss 0.28808 | energy_loss 1330.37837 | reach_loss 179038661.80000 | mean_bound_loss 0.55889 | entropy 2.1749 | gamma_reach 0.999990 | ent_coef 0.00016 | elapsed 28.74s
iter 00170 | success 0.032 | cost 88.6 | energy 326.1 | actor_loss 0.29959 | energy_loss 1282.88491 | reach_loss 164830417.00000 | mean_bound_loss 0.60423 | entropy 2.1722 | gamma_reach 0.999990 | ent_coef 0.00015 | elapsed 28.90s
debug 00170 | std_mean 0.4989 | std_min 0.4967 | std_max 0.5000 | done_mean 0.9165 | energy_min_ratio 0.5814 | energy_neg_ratio 0.8173 | e_cons [7.090e+00, 8.000e+00] | first_emin_step 84.14 | act_clip_ratio 0.8312 | act_abs [4.466e+00, 2.622e+01] | act_mean_abs [4.444e+00, 2.588e+01] | act_mean_clip_ratio 0.8267 | clipped_act_abs [9.144e-01, 1.000e+00] | init_energy [-3.987e+02, 1.912e+02, 7.997e+02] | v_reach [-7.041e+04, 1.510e+03] | t_reach [-5.000e+03, 9.942e+02] | reach_clip_ratio 0.5259 | open_ratio 0.0835 | t_done [-3.000e+02, 9.942e+02] | t_open [-5.000e+03, 6.749e+02] | v_open [-6.518e+04, 1.317e+03] | tmin_src done 0 t 199 v -3.189e+04 next_v -5.000e+03 g 2.304e+01 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.474e+02 | adv_open_std 2.256e+02
iter 00171 | success 0.028 | cost 69.0 | energy 287.3 | actor_loss 0.29969 | energy_loss 1024.41012 | reach_loss 130648691.80000 | mean_bound_loss 0.30024 | entropy 2.1710 | gamma_reach 0.999990 | ent_coef 0.00015 | elapsed 27.07s
iter 00172 | success 0.025 | cost 77.5 | energy 294.0 | actor_loss 0.28790 | energy_loss 680.54408 | reach_loss 104289725.40000 | mean_bound_loss 0.50938 | entropy 2.1709 | gamma_reach 0.999990 | ent_coef 0.00015 | elapsed 28.30s
iter 00173 | success 0.034 | cost 81.1 | energy 343.9 | actor_loss 0.27186 | energy_loss 921.91875 | reach_loss 57991613.85000 | mean_bound_loss 0.58921 | entropy 2.1704 | gamma_reach 0.999990 | ent_coef 0.00014 | elapsed 28.25s
iter 00174 | success 0.016 | cost 56.2 | energy 204.6 | actor_loss 0.28107 | energy_loss 1278.58481 | reach_loss 49956671.85000 | mean_bound_loss 1.07885 | entropy 2.1698 | gamma_reach 0.999990 | ent_coef 0.00014 | elapsed 28.23s
iter 00175 | success 0.021 | cost 76.6 | energy 313.7 | actor_loss 0.27441 | energy_loss 821.86468 | reach_loss 52022201.90000 | mean_bound_loss 0.44439 | entropy 2.1690 | gamma_reach 0.999990 | ent_coef 0.00013 | elapsed 28.38s
iter 00176 | success 0.046 | cost 84.5 | energy 358.8 | actor_loss 0.28354 | energy_loss 491.00582 | reach_loss 61243400.70000 | mean_bound_loss 0.60665 | entropy 2.1684 | gamma_reach 0.999990 | ent_coef 0.00013 | elapsed 28.03s
iter 00177 | success 0.037 | cost 84.0 | energy 353.5 | actor_loss 0.27065 | energy_loss 560.74904 | reach_loss 52169749.95000 | mean_bound_loss 0.43819 | entropy 2.1672 | gamma_reach 0.999990 | ent_coef 0.00012 | elapsed 28.23s
iter 00178 | success 0.060 | cost 96.0 | energy 396.1 | actor_loss 0.26675 | energy_loss 347.88282 | reach_loss 68053460.00000 | mean_bound_loss 0.45613 | entropy 2.1660 | gamma_reach 0.999990 | ent_coef 0.00012 | elapsed 28.75s
iter 00179 | success 0.040 | cost 90.0 | energy 346.2 | actor_loss 0.26037 | energy_loss 427.48438 | reach_loss 54247354.05000 | mean_bound_loss 0.47014 | entropy 2.1641 | gamma_reach 0.999990 | ent_coef 0.00011 | elapsed 28.91s
iter 00180 | success 0.027 | cost 75.4 | energy 309.8 | actor_loss 0.26276 | energy_loss 436.31135 | reach_loss 51723613.10000 | mean_bound_loss 0.26318 | entropy 2.1633 | gamma_reach 0.999990 | ent_coef 0.00011 | elapsed 29.69s
debug 00180 | std_mean 0.4977 | std_min 0.4931 | std_max 0.5000 | done_mean 0.9158 | energy_min_ratio 0.5904 | energy_neg_ratio 0.8209 | e_cons [7.269e+00, 8.000e+00] | first_emin_step 82.32 | act_clip_ratio 0.8625 | act_abs [4.816e+00, 3.122e+01] | act_mean_abs [4.799e+00, 3.096e+01] | act_mean_clip_ratio 0.8628 | clipped_act_abs [9.315e-01, 1.000e+00] | init_energy [-3.997e+02, 1.957e+02, 7.988e+02] | v_reach [-5.026e+04, 1.598e+03] | t_reach [-5.000e+03, 9.280e+02] | reach_clip_ratio 0.5469 | open_ratio 0.0842 | t_done [-3.000e+02, 9.280e+02] | t_open [-5.000e+03, 7.589e+02] | v_open [-2.724e+04, 1.499e+03] | tmin_src done 0 t 199 v -1.658e+04 next_v -5.000e+03 g 1.033e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.264e+02 | adv_open_std 2.404e+02
iter 00181 | success 0.012 | cost 15.3 | energy 105.8 | actor_loss 0.25842 | energy_loss 506.88773 | reach_loss 40432058.25000 | mean_bound_loss 0.31310 | entropy 2.1628 | gamma_reach 0.999990 | ent_coef 0.00010 | elapsed 29.55s
iter 00182 | success 0.013 | cost 16.8 | energy 72.9 | actor_loss 0.27622 | energy_loss 414.91924 | reach_loss 36679032.75000 | mean_bound_loss 0.17192 | entropy 2.1615 | gamma_reach 0.999990 | ent_coef 0.00009 | elapsed 28.04s
iter 00183 | success 0.018 | cost 28.5 | energy 133.3 | actor_loss 0.27572 | energy_loss 538.75667 | reach_loss 32160173.70000 | mean_bound_loss 0.29836 | entropy 2.1608 | gamma_reach 0.999990 | ent_coef 0.00009 | elapsed 28.15s
iter 00184 | success 0.023 | cost 54.0 | energy 218.6 | actor_loss 0.27014 | energy_loss 439.37353 | reach_loss 28421387.35000 | mean_bound_loss 0.22509 | entropy 2.1585 | gamma_reach 0.999990 | ent_coef 0.00009 | elapsed 28.71s
iter 00185 | success 0.021 | cost 79.1 | energy 303.2 | actor_loss 0.29257 | energy_loss 356.55072 | reach_loss 27856045.45000 | mean_bound_loss 0.26379 | entropy 2.1561 | gamma_reach 0.999990 | ent_coef 0.00008 | elapsed 28.39s
iter 00186 | success 0.012 | cost 21.6 | energy 61.1 | actor_loss 0.31596 | energy_loss 296.72353 | reach_loss 28451246.47500 | mean_bound_loss 0.33503 | entropy 2.1547 | gamma_reach 0.999990 | ent_coef 0.00007 | elapsed 28.40s
iter 00187 | success 0.016 | cost 21.8 | energy 113.0 | actor_loss 0.32545 | energy_loss 263.27654 | reach_loss 25353536.25000 | mean_bound_loss 0.55394 | entropy 2.1534 | gamma_reach 0.999990 | ent_coef 0.00007 | elapsed 28.50s
iter 00188 | success 0.016 | cost 17.1 | energy 105.0 | actor_loss 0.33397 | energy_loss 274.85678 | reach_loss 23563557.67500 | mean_bound_loss 0.40626 | entropy 2.1506 | gamma_reach 0.999990 | ent_coef 0.00007 | elapsed 28.11s
iter 00189 | success 0.021 | cost 46.9 | energy 242.4 | actor_loss 0.29393 | energy_loss 420.40799 | reach_loss 29169655.10000 | mean_bound_loss 0.37478 | entropy 2.1511 | gamma_reach 0.999990 | ent_coef 0.00006 | elapsed 28.55s
iter 00190 | success 0.015 | cost 31.6 | energy 173.0 | actor_loss 0.30168 | energy_loss 666.79130 | reach_loss 33833511.47500 | mean_bound_loss 0.82986 | entropy 2.1531 | gamma_reach 0.999990 | ent_coef 0.00005 | elapsed 28.84s
debug 00190 | std_mean 0.4961 | std_min 0.4898 | std_max 0.5000 | done_mean 0.8764 | energy_min_ratio 0.5540 | energy_neg_ratio 0.8036 | e_cons [6.638e+00, 8.000e+00] | first_emin_step 89.65 | act_clip_ratio 0.7464 | act_abs [3.181e+00, 2.528e+01] | act_mean_abs [3.150e+00, 2.458e+01] | act_mean_clip_ratio 0.7447 | clipped_act_abs [8.720e-01, 1.000e+00] | init_energy [-3.999e+02, 1.995e+02, 7.998e+02] | v_reach [-4.535e+04, 1.221e+03] | t_reach [-5.000e+03, 9.103e+02] | reach_clip_ratio 0.2881 | open_ratio 0.1236 | t_done [-3.000e+02, 9.103e+02] | t_open [-5.000e+03, 7.313e+02] | v_open [-3.212e+04, 1.148e+03] | tmin_src done 0 t 199 v -2.517e+03 next_v -5.000e+03 g 2.114e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.312e+02 | adv_open_std 2.447e+02
iter 00191 | success 0.022 | cost 64.1 | energy 279.8 | actor_loss 0.33036 | energy_loss 840.79337 | reach_loss 22258868.70000 | mean_bound_loss 0.54031 | entropy 2.1526 | gamma_reach 0.999990 | ent_coef 0.00005 | elapsed 28.70s
iter 00192 | success 0.024 | cost 77.6 | energy 348.5 | actor_loss 0.33644 | energy_loss 660.80840 | reach_loss 12524137.75000 | mean_bound_loss 0.73349 | entropy 2.1489 | gamma_reach 0.999990 | ent_coef 0.00005 | elapsed 27.91s
iter 00193 | success 0.040 | cost 85.6 | energy 421.2 | actor_loss 0.33779 | energy_loss 691.21615 | reach_loss 9414088.28750 | mean_bound_loss 0.62436 | entropy 2.1467 | gamma_reach 0.999990 | ent_coef 0.00004 | elapsed 28.69s
iter 00194 | success 0.051 | cost 98.5 | energy 414.2 | actor_loss 0.32600 | energy_loss 622.14109 | reach_loss 2911755.48125 | mean_bound_loss 0.33604 | entropy 2.1454 | gamma_reach 0.999990 | ent_coef 0.00004 | elapsed 28.47s
iter 00195 | success 0.056 | cost 91.6 | energy 426.9 | actor_loss 0.31824 | energy_loss 576.76647 | reach_loss 3997865.58125 | mean_bound_loss 0.49186 | entropy 2.1464 | gamma_reach 0.999990 | ent_coef 0.00003 | elapsed 28.46s
iter 00196 | success 0.068 | cost 103.5 | energy 449.8 | actor_loss 0.31286 | energy_loss 874.19862 | reach_loss 3571790.24375 | mean_bound_loss 0.60800 | entropy 2.1460 | gamma_reach 0.999990 | ent_coef 0.00003 | elapsed 28.92s
iter 00197 | success 0.050 | cost 74.7 | energy 345.2 | actor_loss 0.30142 | energy_loss 814.93735 | reach_loss 5177896.55000 | mean_bound_loss 0.79389 | entropy 2.1448 | gamma_reach 0.999990 | ent_coef 0.00002 | elapsed 28.95s
iter 00198 | success 0.040 | cost 58.8 | energy 333.1 | actor_loss 0.28788 | energy_loss 657.32192 | reach_loss 5658777.74375 | mean_bound_loss 0.46962 | entropy 2.1424 | gamma_reach 0.999990 | ent_coef 0.00002 | elapsed 28.82s
iter 00199 | success 0.058 | cost 69.6 | energy 332.9 | actor_loss 0.28298 | energy_loss 594.03976 | reach_loss 5532916.91875 | mean_bound_loss 0.82235 | entropy 2.1428 | gamma_reach 0.999990 | ent_coef 0.00001 | elapsed 29.04s
iter 00200 | success 0.028 | cost 56.4 | energy 259.5 | actor_loss 0.25695 | energy_loss 744.87721 | reach_loss 6159484.27500 | mean_bound_loss 0.88721 | entropy 2.1450 | gamma_reach 0.999990 | ent_coef 0.00001 | elapsed 28.54s
debug 00200 | std_mean 0.4951 | std_min 0.4942 | std_max 0.4964 | done_mean 0.9011 | energy_min_ratio 0.5599 | energy_neg_ratio 0.8044 | e_cons [6.784e+00, 8.000e+00] | first_emin_step 88.45 | act_clip_ratio 0.7710 | act_abs [3.223e+00, 2.587e+01] | act_mean_abs [3.195e+00, 2.511e+01] | act_mean_clip_ratio 0.7748 | clipped_act_abs [8.861e-01, 1.000e+00] | init_energy [-3.999e+02, 2.033e+02, 7.998e+02] | v_reach [-1.286e+04, 1.928e+03] | t_reach [-5.000e+03, 9.200e+02] | reach_clip_ratio 0.1805 | open_ratio 0.0989 | t_done [-3.000e+02, 9.200e+02] | t_open [-5.000e+03, 7.468e+02] | v_open [-1.097e+04, 1.787e+03] | tmin_src done 0 t 199 v -7.862e+03 next_v -5.000e+03 g 1.676e+02 h -3.000e+02 energy -4.000e+02 | adv_total_std 3.380e+02 | adv_open_std 2.443e+02
